ssn,cc_num,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,acct_num,profile,age,setting,age_group
256-72-3240,4736140476198,Dylan,Diaz,M,58181 Alexander Squares Suite 292,Saint Petersburg,FL,33705,27.7391,-82.6435,341043,"Development worker, international aid",1968-06-03,261695580364,adults_50up_male_urban.json,54,urban,46-55
761-80-8036,3589320108981072,Brooke,Hernandez,F,747 Lauren Course,Bayonne,NJ,7002,40.6664,-74.1192,63031,Insurance broker,1939-02-28,134292731625,adults_50up_female_urban.json,83,urban,Over 55
522-69-3334,4425374249417858475,Nicole,Williams,F,283 Brian Circles,Palmdale,CA,93550,34.4133,-118.0917,171170,Minerals surveyor,1958-03-14,653129305554,adults_50up_female_urban.json,64,urban,Over 55
011-38-3933,3592341024250595,Melissa,Harris,F,2684 Huang Plaza,Geneseo,NY,14454,42.7938,-77.7996,11073,Psychotherapist,1930-03-10,862400553242,adults_50up_female_urban.json,92,urban,Over 55
807-56-8848,3517687296204294,Katherine,Mcguire,F,14100 Maurice Ramp,Gurnee,IL,60031,42.3669,-87.9452,37947,Editorial assistant,1990-12-04,52448419482,adults_2550_female_urban.json,31,urban,26-35
353-13-1898,36825152880041,Lee,Butler,M,4690 Cameron Parkways,Yonkers,NY,10701,40.9461,-73.8669,177756,Hydrologist,1984-03-01,707137218993,adults_2550_male_urban.json,38,urban,36-45
759-43-1428,30042047308784,Joshua,Alexander,M,3228 Phillips Fort,Preston,MS,39354,32.8537,-88.813,2094,Exercise physiologist,1973-12-20,213368506438,adults_2550_male_rural.json,48,rural,46-55
566-84-0893,4037700233582356,Robert,Dalton,M,74157 Patricia Walks Apt. 286,Geneva,NY,14456,42.8637,-76.9913,20087,Animal technologist,1966-12-10,104212515770,adults_50up_male_urban.json,55,urban,46-55
103-40-3683,373491892455742,Matthew,Sims,M,30403 Elizabeth Ville,Potomac,MD,20854,39.0388,-77.1922,49611,"Librarian, academic",1980-12-12,857050088438,adults_2550_male_urban.json,41,urban,36-45
513-16-5904,4350629258099492,Amy,Hudson,F,73331 Lisa Village Apt. 865,Madera,CA,93638,37.0402,-120.0335,98719,Legal secretary,1968-10-07,852134302355,adults_50up_female_urban.json,54,urban,46-55
350-85-0972,4080538479279519,Daniel,Lopez,M,5183 Johns Ranch Apt. 461,Camden,SC,29020,34.2696,-80.591,22463,Diplomatic Services operational officer,2002-10-05,124745543815,young_adults_male_urban.json,20,urban,Under 25
042-94-7429,3540077160108311,Scott,Alexander,M,9963 Cody Lake,Greeley,CO,80631,40.385,-104.6806,101464,Environmental consultant,1993-01-10,836017618959,adults_2550_male_urban.json,29,urban,26-35
871-79-7606,341752861224008,Andrew,Edwards,M,5818 Matthew Route,Albion,IN,46701,41.3482,-85.4142,7979,Armed forces technical officer,1954-03-14,159708538111,adults_50up_male_urban.json,68,urban,Over 55
485-96-4381,676389757847,Sergio,Herman,M,80264 Daniel Hollow Apt. 884,Falling Waters,WV,25419,39.5865,-77.8852,9251,"Buyer, industrial",2003-01-28,791938950903,young_adults_male_urban.json,19,urban,Under 25
727-36-4677,38927969392059,Jacob,Miller,M,704 Dillon Field Apt. 043,Carteret,NJ,7008,40.5823,-74.2313,22844,Fitness centre manager,1997-11-29,299030663568,young_adults_male_urban.json,25,urban,Under 25
115-47-9292,213168744337310,Vanessa,Mccoy,F,90300 Krystal Underpass,Frisco,TX,75034,33.1499,-96.8241,120276,Actor,1966-11-22,666673763794,adults_50up_female_urban.json,56,urban,Over 55
072-15-4910,675955978621,Benjamin,Butler,M,8443 Matthew Hollow,Alexandria,VA,22315,38.7596,-77.1485,321490,Games developer,1990-02-02,828633487134,adults_2550_male_urban.json,32,urban,26-35
491-44-5809,639082382883,Kristin,Glass,F,71958 Tracy Turnpike,Palmdale,CA,93551,34.6017,-118.231,171170,Customer service manager,1966-07-30,536482274444,adults_50up_female_urban.json,56,urban,Over 55
315-49-3658,374284686387208,Christine,Cline,F,322 Brown Ridge,Franklin,NC,28734,35.181,-83.3885,27040,Games developer,1996-02-25,963099454524,adults_2550_female_urban.json,26,urban,26-35
489-89-4793,503865585924,Deborah,Castro,F,33108 William Rue,Medina,WA,98039,47.6269,-122.2314,2971,Health service manager,1996-10-13,591506228937,adults_2550_female_urban.json,26,urban,26-35
838-42-1523,4882737490994471811,Nathan,Serrano,M,0621 Montes Court,Four Oaks,NC,27524,35.404,-78.4153,12338,Exhibition designer,1998-10-23,383182418449,young_adults_male_urban.json,24,urban,Under 25
449-25-4051,30025556348143,Brian,Johns,M,7180 Herman Port Apt. 239,Johnstown,OH,43031,40.1445,-82.6973,12318,"Pilot, airline",1949-11-13,396915455223,adults_50up_male_urban.json,73,urban,Over 55
546-82-5992,3541908274574569,Gregory,Wu,M,0763 Thomas Spurs,Morgantown,WV,26508,39.5953,-79.9229,87558,Exercise physiologist,1982-08-24,315317068850,adults_2550_male_urban.json,40,urban,36-45
383-97-3779,30121463070092,Victoria,Moreno,F,2863 John Causeway,Brooklyn,NY,11209,40.6251,-74.0303,2504700,"Editor, film/video",1970-11-05,392575446447,adults_50up_female_urban.json,52,urban,46-55
510-37-7817,4936673521608340289,Kevin,Ballard,M,393 Browning Ridge,Canton,MS,39046,32.6205,-90.0061,26398,"Nurse, adult",1999-11-18,520892044896,young_adults_male_urban.json,23,urban,Under 25
202-47-3588,3562154262671885,Lindsey,Day,F,7013 Jones Course,Sarasota,FL,34231,27.2666,-82.5163,232625,Passenger transport manager,1979-05-24,482700324223,adults_2550_female_urban.json,43,urban,36-45
191-19-1972,3575941447720453,Darius,Walker,M,697 Heather Dam Suite 624,Syracuse,NY,13205,43.0123,-76.1452,229807,Financial risk analyst,1991-06-11,449148836430,adults_2550_male_urban.json,31,urban,26-35
052-97-6569,4079823389176,Jonathan,Fischer,M,3921 William Motorway Apt. 626,Houston,TX,77082,29.7223,-95.6285,2906700,"Teacher, secondary school",1988-05-28,526244948000,adults_2550_male_urban.json,34,urban,26-35
226-43-1920,589734468509,Amanda,Phillips,F,9293 Rowe Vista Apt. 662,Little Falls,NJ,7424,40.8835,-74.2144,26222,Travel agency manager,1981-11-23,47008736098,adults_2550_female_urban.json,41,urban,36-45
456-74-2175,3586367763966354,Bethany,Allen,F,75504 Debra Harbor,Ottawa,OH,45875,41.0197,-84.1115,10989,Clothing/textile technologist,2007-07-13,217794960863,young_adults_female_urban.json,15,urban,Under 25
237-65-9400,502017528204,Robert,Barry,M,077 Martinez Path Apt. 561,Vicksburg,MS,39180,32.3258,-90.8506,48264,Patent examiner,1997-05-13,285299181927,adults_2550_male_urban.json,25,urban,Under 25
176-71-0061,4222446616517586,Jeffrey,Ortiz,M,5704 Amy Pines,Lubbock,TX,79424,33.5159,-101.9344,254282,"Engineer, control and instrumentation",1971-05-13,829775339270,adults_50up_male_urban.json,51,urban,46-55
180-26-8554,4991269176498577428,Jill,Massey,F,70547 Brandon River Apt. 646,East Lynn,WV,25512,38.1995,-82.3279,1237,Land,1972-06-04,158082624865,adults_50up_female_rural.json,50,rural,46-55
423-59-9734,4189166807310017970,John,Reyes,M,22003 Parker Curve,Bradford,VT,5033,44.0006,-72.1406,2744,"Engineer, water",1981-12-24,182586042489,adults_2550_male_urban.json,40,urban,36-45
255-44-5236,4094124562120250,Deanna,Li,F,411 Ashley Lodge,Cheraw,SC,29520,34.6863,-79.9174,14617,"Lecturer, further education",1985-08-23,383373006219,adults_2550_female_urban.json,37,urban,36-45
338-89-5131,2465698364950928,Jason,Dixon,M,7203 Justin Flat Apt. 614,Oakman,AL,35579,33.7002,-87.3686,3136,Fast food restaurant manager,1996-06-02,196759858894,adults_2550_male_urban.json,26,urban,26-35
513-47-8660,3570990699818924,Daniel,Bridges,M,44907 Diane Fork,Washington,DC,20009,38.9202,-77.0375,601723,"Pharmacist, hospital",1959-05-11,464946983670,adults_50up_male_urban.json,63,urban,Over 55
630-07-6308,3585803912779059,Cheryl,Lambert,F,1895 Jessica Glen Apt. 970,Las Vegas,NV,89130,36.2471,-115.221,1417793,Event organiser,1968-05-22,818484928059,adults_50up_female_urban.json,54,urban,46-55
750-98-8088,4800414326941,Madison,Martinez,F,2320 Patricia Square,Oxnard,CA,93035,34.1822,-119.216,211523,Structural engineer,1988-09-27,429405712875,adults_2550_female_urban.json,34,urban,26-35
560-49-2852,3534878193421144,Jeffrey,Campbell,M,7325 Jeanette Glen Apt. 561,Andover,MN,55304,45.2377,-93.2724,45967,"Programmer, multimedia",1977-05-24,210149367255,adults_2550_male_urban.json,45,urban,36-45
182-36-3705,4979247617403536,Michelle,Williams,F,8417 Tracy Groves Apt. 697,Latta,SC,29565,34.3398,-79.4417,7127,Landscape architect,1934-12-07,125682385485,adults_50up_female_urban.json,87,urban,Over 55
793-24-6290,4150892298307,Kevin,Thomas,M,70450 Deborah Passage,Dublin,OH,43016,40.0985,-83.1537,68932,Outdoor activities/education manager,1989-09-24,21353409138,adults_2550_male_urban.json,33,urban,26-35
169-80-4895,4628734512951,Samantha,Mendez,F,558 Porter Stravenue,Mindoro,WI,54644,44.0287,-91.0642,1434,Financial controller,1953-11-18,417124921393,adults_50up_female_rural.json,69,rural,Over 55
661-20-7748,180034876561284,Sara,Gay,F,552 Daniel Square Suite 316,Van Nuys,CA,91401,34.1802,-118.4324,166616,Clinical molecular geneticist,1952-05-07,418047148069,adults_50up_female_urban.json,70,urban,Over 55
484-92-9070,4971341129288101,Debra,Rosales,F,247 Flores Village Suite 450,South Mills,NC,27976,36.4536,-76.3033,3449,Retail banker,1994-04-16,353576894843,adults_2550_female_urban.json,28,urban,26-35
554-67-5504,3569043987888994,Laura,Howell,F,0602 Riley Bypass Suite 940,Downey,CA,90241,33.9416,-118.1306,111772,Location manager,1973-11-20,707293355668,adults_2550_female_urban.json,49,urban,46-55
108-73-8625,3520777308815305,Carla,Carpenter,F,67705 Anne Prairie,Yukon,OK,73099,35.4977,-97.7323,57492,Copy,1964-07-07,254920993172,adults_50up_female_urban.json,58,urban,Over 55
315-13-2363,3591325332588847,Randy,Deleon,M,1627 Thompson Court,Eminence,KY,40019,38.3696,-85.1782,3789,"Conservation officer, historic buildings",1981-05-26,909123160177,adults_2550_male_urban.json,41,urban,36-45
091-96-5343,4485024610168107131,Stacy,Washington,F,09514 Smith Field Suite 204,Gray,KY,40734,36.9467,-83.9828,3764,Archaeologist,1956-10-24,696829803342,adults_50up_female_urban.json,66,urban,Over 55
692-39-0149,4012178563436145506,Angela,Greene,F,12868 Patterson Mill Suite 646,Kansas City,KS,66104,39.1375,-94.6792,150224,Travel agency manager,1962-01-21,893211641930,adults_50up_female_urban.json,60,urban,Over 55
791-86-3298,6011320948168535,Bradley,Aguilar,M,870 Katelyn Light,San Diego,CA,92111,32.7972,-117.1708,1241364,"Clinical scientist, histocompatibility and immunogenetics",1948-01-24,566626614225,adults_50up_male_urban.json,74,urban,Over 55
059-81-2681,30392467831462,Diana,Cook,F,823 Kim Roads,Greenwood,IN,46143,39.596,-86.1309,78968,"Engineer, civil (contracting)",1972-12-24,453652618367,adults_2550_female_urban.json,49,urban,46-55
443-81-5000,3573237249292136,David,Torres,M,1869 Powell Knolls,Highland Park,IL,60035,42.1794,-87.8059,29763,Occupational hygienist,1990-06-09,895880740489,adults_2550_male_urban.json,32,urban,26-35
459-33-6078,586958261693,Anna,Hill,F,812 Castro Causeway,Willits,CA,95490,39.4493,-123.3679,13264,Electrical engineer,1952-02-01,950562349091,adults_50up_female_urban.json,70,urban,Over 55
174-11-9824,30476044042410,Donna,Schwartz,F,6261 Brown Lodge Suite 300,Fortuna,MO,65034,38.5454,-92.7601,679,Print production planner,1945-05-02,335695513900,adults_50up_female_rural.json,77,rural,Over 55
403-50-0168,341397837476694,Rachael,Vasquez,F,42427 Patton Cliffs Apt. 876,North Las Vegas,NV,89030,36.2115,-115.1241,214518,Claims inspector/assessor,1939-10-03,829502609544,adults_50up_female_urban.json,83,urban,Over 55
149-55-1731,4998779994819402,Jennifer,Arnold,F,5610 Durham Points,Ontario,CA,91761,34.0316,-117.6187,166856,"Physicist, medical",1987-03-03,916856124223,adults_2550_female_urban.json,35,urban,26-35
147-42-8540,6581062471656938,Lori,Sherman,F,1205 Rodriguez Turnpike Apt. 807,Chicago,IL,60639,41.9202,-87.7535,2680484,Retail banker,1964-05-20,968176186324,adults_50up_female_urban.json,58,urban,Over 55
476-99-7922,502069620230,Cheryl,Martinez,F,5381 Lisa Plains,Tucson,AZ,85716,32.2468,-110.9222,865276,"Therapist, horticultural",1985-03-09,757576909607,adults_2550_female_urban.json,37,urban,36-45
207-42-4828,4129045896381,Heather,Morrison,F,40500 Carey Turnpike Apt. 066,Jefferson City,MO,65101,38.5462,-92.1525,68677,Orthoptist,1984-09-06,408076365053,adults_2550_female_urban.json,38,urban,36-45
526-06-9481,344398158832256,Samantha,Brown,F,68660 Lisa Rest,Franklin Grove,IL,61031,41.858,-89.3171,1656,"Education officer, environmental",1998-12-03,964326081500,young_adults_female_rural.json,23,rural,Under 25
264-79-8289,3556917815483612,Natalie,Jones,F,336 Gill Vista,Winona,MN,55987,44.03,-91.7009,35629,Industrial/product designer,2001-03-10,649763727480,young_adults_female_urban.json,21,urban,Under 25
290-60-4620,4342678456619,Brian,Murphy,M,8160 Parker Centers Suite 787,Portland,MI,48875,42.8624,-84.9139,10186,Phytotherapist,1983-09-10,31857980597,adults_2550_male_urban.json,39,urban,36-45
483-70-2582,4147307480279723,Tony,Orr,M,19969 Foster Landing,Portsmouth,VA,23708,36.8686,-76.3552,95535,"Designer, ceramics/pottery",1960-08-04,520145006400,adults_50up_male_urban.json,62,urban,Over 55
896-48-6416,373868443806848,Brian,Torres,M,557 Angela Circles Suite 679,Moro,AR,72368,34.803,-91.006,1228,"Therapist, nutritional",1970-12-09,519647732062,adults_50up_male_rural.json,51,rural,46-55
135-68-1318,371302327639168,Michael,Frank,M,739 Long Mountain Suite 596,Jacksonville,FL,32205,30.3172,-81.722,847415,Hotel manager,1986-11-19,944828778964,adults_2550_male_urban.json,36,urban,36-45
112-69-1314,4534096199751178,Emily,Sampson,F,0602 Austin Courts Suite 269,Olympia,WA,98516,47.1126,-122.7794,167094,Pathologist,1973-12-29,178157000863,adults_2550_female_urban.json,48,urban,46-55
808-65-3915,4263731968244,Corey,Perkins,M,00678 Moore Mount,Saint Joseph,MO,64507,39.7551,-94.8173,87116,Community arts worker,1974-06-24,407984025159,adults_2550_male_urban.json,48,urban,46-55
599-12-4944,3501298394541641,Jasmine,Freeman,F,0066 Mcintyre Plaza,Omaha,NE,68137,41.2075,-96.1147,518429,Learning disability nurse,1999-05-11,222928870185,young_adults_female_urban.json,23,urban,Under 25
033-34-5371,378685922220068,Timothy,Reed,M,741 Nelson Route Apt. 180,Mchenry,IL,60050,42.3311,-88.2955,56812,"Engineer, materials",1958-09-14,317483303687,adults_50up_male_urban.json,64,urban,Over 55
002-92-6203,3521704668708176,Lisa,Thomas,F,7123 Joseph Square,Zumbro Falls,MN,55991,44.2427,-92.4256,1490,Lobbyist,1965-11-23,246992586688,adults_50up_female_rural.json,57,rural,Over 55
826-47-9894,3516658136622202,Joshua,Boyer,M,13050 Greer Rapids,Monroe,WI,53566,42.5991,-89.6403,15217,"Teacher, secondary school",1979-07-07,533693655347,adults_2550_male_urban.json,43,urban,36-45
199-38-8679,213146082474077,Keith,Gates,M,4417 Bennett Vista,Sullivan,MO,63080,38.2307,-91.1567,13987,Musician,1992-09-26,910916772629,adults_2550_male_urban.json,30,urban,26-35
408-24-1435,4392950197613,Andrew,Lee,M,5808 Hernandez Skyway,Cedar Rapids,IA,52403,41.9843,-91.6259,134152,Publishing copy,1987-06-05,37274580298,adults_2550_male_urban.json,35,urban,26-35
675-10-1876,3588309045816724,Lindsay,Miller,F,42018 Willis Trail,Berwyn,IL,60402,41.8347,-87.7914,63448,Maintenance engineer,1944-04-18,524673539981,adults_50up_female_urban.json,78,urban,Over 55
114-11-9009,36567224128658,Monica,Lyons,F,01959 Erik Greens Apt. 444,Watervliet,NY,12189,42.7298,-73.7123,17568,Air broker,1962-09-25,819123480820,adults_50up_female_urban.json,60,urban,Over 55
443-11-5663,3522097648618386,Carol,Lara,F,914 Gregory Club Apt. 724,West Sand Lake,NY,12196,42.638,-73.6109,3031,Maintenance engineer,1987-08-10,809074953407,adults_2550_female_urban.json,35,urban,26-35
799-45-1263,213108086178088,Johnny,Rodriguez,M,84732 Moore Circle Suite 703,Hudson,NH,3051,42.769,-71.4121,24480,Plant breeder/geneticist,1959-01-23,624332855703,adults_50up_male_urban.json,63,urban,Over 55
595-24-5177,30072792904693,Troy,Gilbert,M,72137 Herbert Meadows,New York City,NY,10003,40.7313,-73.9892,1577385,Building surveyor,1980-09-22,538515515061,adults_2550_male_urban.json,42,urban,36-45
396-89-7784,4022410262108308,Krista,Flowers,F,143 Mary Freeway,Wharton,OH,43359,40.8612,-83.463,819,Social worker,2003-02-21,914001936170,young_adults_female_rural.json,19,rural,Under 25
864-09-5399,4189230731397,Joel,Bradley,M,87713 Kevin Walk Apt. 876,Saint Paul,MN,55126,45.0736,-93.138,753116,Retail merchandiser,1974-09-06,25325463774,adults_2550_male_urban.json,48,urban,46-55
008-02-7933,4964277097852537,Ryan,Tate,M,85413 Michelle Mount,Minatare,NE,69356,41.8493,-103.489,1882,Games developer,1966-12-28,589485400691,adults_50up_male_rural.json,55,rural,46-55
660-43-1990,3544233440258857,Rebecca,Rocha,F,892 Scott Alley,Canton,OH,44718,40.8465,-81.4408,192805,"Scientist, research (medical)",1987-11-20,496774829018,adults_2550_female_urban.json,35,urban,26-35
549-42-3988,2279964608725476,Sharon,Mcpherson,F,88176 Miguel Curve Suite 781,Saint Paul,MN,55102,44.9372,-93.1209,753116,Clinical research associate,1930-04-21,927762574557,adults_50up_female_urban.json,92,urban,Over 55
122-55-2477,2720897446931689,Michael,Drake,M,164 Jennifer Brook Suite 044,Sand Springs,OK,74063,36.1341,-96.1426,29808,Licensed conveyancer,1934-07-31,657628176986,adults_50up_male_urban.json,88,urban,Over 55
296-74-2963,4661901748421,Wesley,Martin,M,1930 Espinoza Run Suite 739,Dugway,UT,84022,40.2708,-112.6898,896,Agricultural consultant,1999-10-25,583129388788,young_adults_male_rural.json,23,rural,Under 25
362-25-5574,213124359513331,Andrea,Baldwin,F,954 Dennis Falls Suite 693,Memphis,TN,38128,35.2213,-89.9413,697385,Make,1985-04-22,134672858984,adults_2550_female_urban.json,37,urban,36-45
632-64-9038,213177720439719,Jonathan,Dunn,M,71696 Butler Knoll Suite 392,Delray Beach,FL,33445,26.4564,-80.1054,107599,"Scientist, research (life sciences)",1955-03-28,18300104438,adults_50up_male_urban.json,67,urban,Over 55
273-63-7088,3545440668994258,Claire,Robertson,F,308 Charles Rue Suite 213,Lacey,WA,98503,47.024,-122.7827,36611,Tax inspector,2006-11-30,801198388411,young_adults_female_urban.json,15,urban,Under 25
747-03-2694,60405657234,Kimberly,Estrada,F,018 Jones Coves Apt. 640,Phoenix,AZ,85042,33.3794,-112.0283,1312922,Patent attorney,1993-06-07,367617540179,adults_2550_female_urban.json,29,urban,26-35
033-47-1235,180004773503184,Richard,Turner,M,1632 Tonya Island Suite 633,Charlestown,RI,2813,41.4007,-71.6615,7831,"Pharmacist, hospital",1930-05-29,907988850613,adults_50up_male_urban.json,92,urban,Over 55
006-24-3655,341792118289131,Alexander,Graves,M,27190 Mccullough Pike,Santa Rosa,NM,88435,34.8526,-104.5899,3559,Chartered loss adjuster,1983-07-30,503650400701,adults_2550_male_urban.json,39,urban,36-45
589-54-0841,3562330947976887,Gabrielle,Adams,F,645 Cheryl Green Suite 373,Grand Junction,CO,81501,39.0783,-108.5457,103017,Fish farm manager,1990-04-09,42992022327,adults_2550_female_urban.json,32,urban,26-35
747-01-4464,30166234253014,Terry,Schultz,M,400 Christopher Radial,Cottonwood,ID,83522,46.0448,-116.3733,2215,Local government officer,1962-07-30,56410966151,adults_50up_male_rural.json,60,rural,Over 55
680-93-8236,2707414656637076,Andrew,Green,M,737 Miller Freeway,Baxley,GA,31513,31.7837,-82.3486,16084,Midwife,1958-08-09,266118527510,adults_50up_male_urban.json,64,urban,Over 55
